Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
5422,4891,4,147.0,1.0,3.0,1,0,0
5423,4892,0,62.0,2.0,3.0,6,0,0
5424,4893,3,51.0,2.0,3.0,9,0,0
5425,4894,4,91.0,2.0,1.0,2,0,0
5426,4895,2,163.0,5.0,12.0,32,0,1
5427,4896,1,171.0,5.0,12.0,44,0,1
5428,4897,1,74.0,1.0,3.0,8,1,0
5429,4898,2,88.0,1.0,4.0,8,0,0
5430,4899,7,60.0,2.0,2.0,1,0,0
5431,4901,7,70.0,3.0,3.0,1,0,0
5432,4902,3,230.0,4.0,10.0,54,0,1
5433,4903,3,99.0,0.0,4.0,1,1,0
5434,4904,5,62.0,1.0,2.0,1,0,0
5435,4905,2,78.0,0.0,0.0,3,0,0
5436,4906,4,70.0,1.0,2.0,8,0,0
5437,4907,7,184.0,0.0,15.0,39,0,1
5438,4908,3,71.0,0.0,0.0,1,0,0
5439,4909,4,94.0,0.0,3.0,7,0,0
5440,4910,4,66.0,1.0,4.0,7,0,0
5441,4912,5,118.0,0.0,4.0,2,0,0
5442,4913,6,110.0,1.0,2.0,2,0,0
5443,4914,4,59.0,1.0,2.0,1,0,0
5444,4915,7,63.0,1.0,3.0,1,0,0
5445,4916,4,179.0,5.0,15.0,40,0,1
5446,4917,4,69.0,2.0,2.0,2,0,0
5447,4918,1,88.0,2.0,5.0,6,0,0
5448,4919,5,171.0,1.0,10.0,17,0,1
5449,4920,1,75.0,1.0,4.0,7,0,0
5450,4921,3,57.0,2.0,4.0,2,0,0
5451,4923,7,192.0,1.0,15.0,40,0,1
5452,4924,0,80.0,0.0,6.0,6,1,0
5453,4925,4,65.0,1.0,0.0,3,0,0
5454,4926,5,211.0,9.0,13.0,26,0,1
5455,4927,2,71.0,1.0,1.0,7,1,0
5456,4928,4,81.0,3.0,3.0,6,1,0
5457,4929,1,70.0,0.0,4.0,6,0,0
5458,4930,3,169.0,2.0,15.0,2,0,1
5459,4931,7,141.0,5.0,10.0,39,1,1
5460,4932,7,107.0,2.0,2.0,2,0,0
5461,4934,5,70.0,2.0,3.0,0,0,0
5462,4935,0,109.0,2.0,2.0,2,0,0
5463,4936,5,62.0,2.0,4.0,6,1,0
5464,4937,5,179.0,5.0,10.0,5,0,1
5465,4938,7,97.0,1.0,4.0,5,1,0
5466,4939,1,194.0,1.0,23.0,51,0,1
5467,4940,5,102.0,4.0,4.0,7,0,0
5468,4941,7,113.0,3.0,6.0,2,0,0
5469,4942,4,97.0,1.0,5.0,3,0,0
5470,4943,1,25.0,0.0,3.0,7,0,0
5471,4945,3,107.0,0.0,1.0,8,0,0
5472,4946,1,168.0,8.0,13.0,32,0,1
5473,4947,0,198.0,6.0,9.0,0,0,1
5474,4948,6,55.0,1.0,3.0,4,0,0
5475,4949,5,82.0,1.0,1.0,4,0,0
5476,4950,1,69.0,1.0,4.0,5,0,0
5477,4951,4,136.0,6.0,17.0,7,1,1
5478,4952,6,102.0,2.0,1.0,5,0,0
5479,4953,0,43.0,1.0,5.0,1,0,0
5480,4954,4,97.0,1.0,2.0,2,1,0
5481,4956,3,97.0,1.0,2.0,6,1,0
5482,4957,7,70.0,0.0,3.0,3,0,0
5483,4958,6,165.0,5.0,9.0,47,1,1
5484,4959,7,210.0,3.0,9.0,4,0,1
5485,4960,3,91.0,2.0,3.0,4,0,0
5486,4961,4,113.0,6.0,14.0,3,1,1
5487,4962,5,165.0,8.0,22.0,37,1,1
5488,4963,0,99.0,0.0,6.0,7,0,0
5489,4964,1,143.0,2.0,14.0,23,0,1
5490,4965,7,47.0,2.0,2.0,4,0,0
5491,4967,7,211.0,2.0,12.0,39,1,1
5492,4968,4,117.0,0.0,2.0,5,0,0
5493,4969,7,209.0,3.0,19.0,3,1,1
5494,4970,6,59.0,2.0,1.0,3,1,0
5495,4971,2,259.0,1.0,18.0,38,1,1
5496,4972,7,258.0,8.0,7.0,11,0,1
5497,4973,3,108.0,0.0,3.0,1,0,0
5498,4974,7,55.0,1.0,3.0,1,1,0
5499,4975,2,88.0,2.0,3.0,3,1,0
5500,4976,0,42.0,2.0,3.0,1,0,0
5501,4979,1,163.0,8.0,18.0,42,0,1
5502,4980,1,60.0,1.0,2.0,1,0,0
5503,4981,2,20.0,2.0,2.0,4,0,0
5504,4982,7,60.0,1.0,2.0,1,0,0
5505,4983,7,28.0,0.0,3.0,2,0,0
5506,4984,5,45.0,0.0,5.0,9,0,0
5507,4985,0,140.0,1.0,4.0,7,0,0
5508,4986,2,200.0,7.0,12.0,59,1,1
5509,4987,1,183.0,7.0,13.0,40,1,1
5510,4988,6,59.0,2.0,0.0,0,0,0
5511,4990,6,130.0,2.0,3.0,5,0,0
5512,4991,5,91.0,1.0,4.0,8,0,0
5513,4992,3,77.0,1.0,4.0,1,0,0
5514,4993,2,86.0,1.0,4.0,4,0,0
5515,4994,7,209.0,3.0,10.0,17,0,1
5516,4995,6,167.0,8.0,10.0,23,0,1
5517,4996,6,75.0,1.0,2.0,1,1,0
5518,4997,0,43.0,4.0,2.0,9,0,0
5519,4998,5,216.0,4.0,23.0,0,0,1
5520,4999,7,84.0,1.0,5.0,3,0,0
5521,5001,7,129.0,9.0,20.0,0,1,1
5522,5002,4,69.0,1.0,3.0,0,0,0
5523,5003,1,96.0,0.0,3.0,1,0,0
5524,5004,4,204.0,5.0,18.0,1,1,1
5525,5005,7,97.0,0.0,2.0,5,0,0
5526,5006,0,55.0,2.0,4.0,4,1,0
5527,5007,1,215.0,3.0,17.0,5,1,1
5528,5008,5,35.0,0.0,2.0,3,0,0
5529,5009,0,197.0,6.0,15.0,19,0,1
5530,5010,7,121.0,1.0,4.0,5,0,0
5531,5012,7,60.0,0.0,4.0,6,0,0
5532,5013,1,182.0,4.0,17.0,14,1,1
5533,5014,1,73.0,1.0,4.0,3,0,0
5534,5015,0,53.0,0.0,0.0,6,1,0
5535,5016,4,207.0,10.0,21.0,5,1,1
5536,5017,4,99.0,1.0,1.0,8,0,0
5537,5018,1,95.0,7.0,11.0,35,0,1
5538,5019,1,181.0,8.0,16.0,2,1,1
5539,5020,5,40.0,1.0,5.0,3,1,0
5540,5021,7,64.0,0.0,3.0,5,0,0
5541,5023,0,189.0,3.0,26.0,30,1,1
5542,5024,7,116.0,5.0,19.0,47,0,1
5543,5025,5,118.0,3.0,2.0,8,0,0
5544,5026,6,63.0,0.0,6.0,0,0,0
5545,5027,0,116.0,0.0,7.0,7,1,0
5546,5028,1,162.0,4.0,11.0,21,0,1
5547,5029,3,81.0,1.0,3.0,3,1,0
5548,5030,1,230.0,3.0,9.0,10,0,1
5549,5031,5,68.0,0.0,4.0,2,0,0
5550,5032,5,74.0,0.0,4.0,0,0,0
5551,5034,0,84.0,3.0,0.0,0,1,0
5552,5035,4,64.0,1.0,2.0,6,0,0
5553,5036,4,76.0,1.0,4.0,3,0,0
5554,5037,4,57.0,1.0,3.0,2,0,0
5555,5038,0,62.0,1.0,3.0,5,0,0
5556,5039,1,183.0,8.0,20.0,31,0,1
5557,5040,4,48.0,2.0,8.0,4,0,0
5558,5041,2,75.0,0.0,5.0,1,0,0
5559,5042,3,76.0,0.0,1.0,0,0,0
5560,5043,6,163.0,8.0,17.0,2,0,1
5561,5045,2,104.0,0.0,4.0,3,0,0
5562,5046,7,160.0,7.0,18.0,56,1,1
5563,5047,1,171.0,2.0,16.0,7,0,1
5564,5048,4,77.0,0.0,4.0,0,0,0
5565,5049,1,159.0,4.0,14.0,55,1,1
5566,5050,1,46.0,0.0,3.0,8,1,0
5567,5051,2,101.0,2.0,4.0,3,0,0
5568,5052,5,97.0,1.0,3.0,7,0,0
5569,5053,7,63.0,1.0,3.0,0,0,0
5570,5054,0,56.0,1.0,2.0,9,0,0
5571,5056,5,79.0,1.0,3.0,2,1,0
5572,5057,0,102.0,0.0,7.0,5,0,0
5573,5058,3,93.0,1.0,4.0,4,1,0
5574,5059,4,160.0,5.0,16.0,1,0,1
5575,5060,0,93.0,0.0,3.0,8,0,0
5576,5061,6,50.0,0.0,3.0,5,0,0
5577,5062,4,93.0,1.0,4.0,4,0,0
5578,5063,3,188.0,7.0,19.0,28,0,1
5579,5064,1,91.0,1.0,2.0,5,0,0
5580,5065,0,80.0,0.0,2.0,6,1,0
5581,5067,7,27.0,0.0,4.0,9,0,0
5582,5068,3,69.0,2.0,3.0,4,1,0
5583,5069,7,57.0,1.0,2.0,2,0,0
5584,5070,4,29.0,2.0,1.0,5,0,0
5585,5071,0,82.0,0.0,2.0,9,0,0
5586,5072,3,208.0,4.0,17.0,24,0,1
5587,5073,7,78.0,2.0,4.0,8,1,0
5588,5074,4,69.0,1.0,2.0,6,0,0
5589,5075,5,86.0,1.0,2.0,3,0,0
5590,5076,6,216.0,3.0,15.0,57,0,1
5591,5078,3,68.0,1.0,3.0,8,0,0
5592,5079,6,200.0,6.0,15.0,0,0,1
5593,5080,4,199.0,0.0,14.0,3,1,1
5594,5081,0,87.0,1.0,6.0,2,0,0
5595,5082,0,202.0,6.0,20.0,59,0,1
5596,5083,3,68.0,1.0,3.0,7,1,0
5597,5084,5,20.0,1.0,3.0,7,0,0
5598,5085,5,175.0,5.0,22.0,57,0,1
5599,5086,7,109.0,2.0,4.0,7,0,0
5600,5087,1,100.0,2.0,2.0,0,0,0
5601,5090,7,79.0,0.0,1.0,2,0,0
5602,5091,4,84.0,1.0,3.0,5,1,0
5603,5092,3,77.0,0.0,3.0,1,0,0
5604,5093,1,169.0,5.0,20.0,21,0,1
5605,5094,2,64.0,0.0,7.0,5,0,0
5606,5095,5,75.0,1.0,1.0,9,0,0
5607,5096,4,212.0,6.0,9.0,30,1,1
5608,5097,1,70.0,1.0,3.0,0,0,0
5609,5098,3,91.0,0.0,4.0,3,0,0
5610,5099,7,91.0,0.0,3.0,8,0,0
5611,5101,0,147.0,6.0,5.0,4,0,1
5612,5102,3,78.0,0.0,1.0,5,0,0
5613,5103,1,206.0,5.0,18.0,44,1,1
5614,5104,0,85.0,1.0,4.0,1,0,0
5615,5105,0,76.0,1.0,3.0,7,0,0
5616,5106,2,192.0,6.0,21.0,41,0,1
5617,5107,6,81.0,0.0,4.0,7,0,0
5618,5108,2,57.0,2.0,2.0,3,0,0
5619,5109,7,63.0,1.0,5.0,6,0,0
5620,5110,0,96.0,2.0,1.0,4,0,0
5621,5112,5,180.0,6.0,19.0,26,0,1
5622,5113,0,88.0,1.0,4.0,3,0,0
5623,5114,5,105.0,2.0,4.0,9,1,0
5624,5115,2,181.0,7.0,12.0,4,0,1
5625,5116,0,173.0,8.0,17.0,3,1,1
5626,5117,0,100.0,1.0,2.0,9,0,0
5627,5118,1,103.0,0.0,4.0,1,0,0
5628,5119,1,20.0,0.0,4.0,4,0,0
5629,5120,7,42.0,0.0,2.0,2,0,0
5630,5121,4,76.0,2.0,3.0,0,1,0
5631,5123,5,40.0,2.0,3.0,2,0,0
5632,5124,7,92.0,2.0,4.0,5,0,0
5633,5125,0,74.0,0.0,1.0,8,0,0
5634,5126,0,48.0,0.0,5.0,0,0,0
5635,5127,6,115.0,1.0,5.0,5,0,0
5636,5128,6,48.0,2.0,2.0,4,0,0
5637,5129,2,88.0,0.0,5.0,3,0,0
5638,5130,3,59.0,1.0,4.0,4,1,0
5639,5131,6,180.0,4.0,11.0,54,1,1
5640,5132,1,128.0,0.0,1.0,2,0,0
5641,5134,5,193.0,5.0,17.0,29,0,1
5642,5135,0,214.0,5.0,16.0,17,1,1
5643,5136,7,57.0,1.0,6.0,4,0,0
5644,5137,5,86.0,1.0,1.0,1,0,0
5645,5138,7,88.0,1.0,2.0,4,0,0
5646,5139,6,81.0,0.0,3.0,6,0,0
5647,5140,7,66.0,0.0,4.0,0,0,0
5648,5141,2,58.0,0.0,4.0,1,0,0
5649,5142,6,56.0,0.0,5.0,3,0,0
5650,5143,1,91.0,1.0,3.0,8,0,0
5651,5145,1,47.0,2.0,2.0,7,0,0
5652,5146,7,75.0,1.0,4.0,6,0,0
5653,5147,2,98.0,0.0,4.0,1,0,0
5654,5148,7,182.0,5.0,18.0,36,0,1
5655,6972,1,67.0,4.0,3.0,2,1,0
5656,5149,3,78.0,3.0,7.0,8,0,0
5657,5150,0,163.0,3.0,15.0,43,0,1
5658,5151,0,167.0,7.0,11.0,56,0,1
5659,5152,0,170.0,3.0,11.0,27,0,1
5660,5153,2,194.0,2.0,13.0,37,0,1
5661,5155,1,48.0,1.0,5.0,3,1,0
5662,5156,3,83.0,0.0,1.0,6,0,0
5663,5157,0,74.0,2.0,3.0,5,1,0
5664,5158,5,178.0,3.0,20.0,6,0,1
5665,5159,1,154.0,5.0,13.0,41,0,1
5666,5160,2,77.0,1.0,1.0,4,1,0
5667,5161,7,97.0,1.0,4.0,3,1,0
5668,5162,2,210.0,7.0,14.0,16,0,1
5669,5163,5,148.0,5.0,23.0,30,1,1
5670,5164,5,75.0,0.0,5.0,8,0,0
5671,5166,6,191.0,4.0,16.0,55,0,1
5672,5167,6,200.0,7.0,5.0,41,0,1
5673,5168,2,77.0,2.0,5.0,3,0,0
5674,5169,2,60.0,1.0,4.0,7,0,0
5675,5170,1,77.0,3.0,3.0,4,0,0
5676,5171,4,69.0,1.0,3.0,9,0,0
5677,5172,4,63.0,1.0,5.0,5,0,0
5678,5173,5,122.0,0.0,3.0,9,0,0
5679,5174,4,84.0,4.0,4.0,5,0,0
5680,5175,3,201.0,4.0,21.0,46,1,1
5681,5177,7,191.0,7.0,19.0,46,0,1
5682,5178,3,213.0,6.0,21.0,36,1,1
5683,5179,5,227.0,6.0,12.0,16,1,1
5684,5180,4,81.0,1.0,1.0,2,1,0
5685,5181,7,196.0,3.0,20.0,2,1,1
5686,5182,1,107.0,2.0,1.0,9,0,0
5687,5183,4,55.0,2.0,3.0,1,0,0
5688,5184,7,78.0,1.0,0.0,4,0,0
5689,5185,4,166.0,1.0,12.0,31,0,1
5690,5186,4,199.0,7.0,15.0,22,0,1
5691,5188,3,83.0,3.0,2.0,7,0,0
5692,5189,4,170.0,6.0,13.0,10,1,1
5693,5190,3,190.0,10.0,9.0,8,0,1
5694,5191,5,160.0,4.0,14.0,1,0,1
5695,5192,1,165.0,3.0,11.0,46,1,1
5696,5193,5,71.0,1.0,3.0,0,0,0
5697,5194,5,53.0,4.0,3.0,9,0,0
5698,5195,0,79.0,1.0,2.0,7,1,0
5699,5196,7,171.0,4.0,15.0,28,0,1
5700,5197,7,186.0,2.0,14.0,21,0,1
5701,5200,0,57.0,0.0,3.0,4,0,0
5702,5201,2,190.0,3.0,13.0,48,0,1
5703,5202,6,154.0,2.0,22.0,41,0,1
5704,5203,6,111.0,0.0,1.0,4,0,0
5705,5204,7,56.0,1.0,4.0,0,0,0
5706,5205,2,96.0,0.0,1.0,5,0,0
5707,5206,5,71.0,1.0,4.0,0,1,0
5708,5207,1,71.0,0.0,1.0,7,0,0
5709,5208,6,61.0,0.0,2.0,7,0,0
5710,5209,5,95.0,2.0,2.0,4,0,0
5711,5211,0,174.0,5.0,18.0,8,0,1
5712,5212,5,85.0,0.0,1.0,7,0,0
5713,5213,4,89.0,0.0,3.0,2,0,0
5714,5214,3,52.0,1.0,2.0,7,0,0
5715,5215,6,63.0,2.0,2.0,0,0,0
5716,5216,4,163.0,5.0,11.0,43,0,1
5717,5217,6,150.0,5.0,15.0,4,1,1
5718,5218,1,89.0,0.0,1.0,1,1,0
5719,5219,3,48.0,0.0,2.0,2,0,0
5720,5220,4,182.0,8.0,10.0,57,0,1
5721,5222,6,109.0,0.0,4.0,9,0,0
5722,5223,7,69.0,0.0,4.0,4,0,0
5723,5224,3,78.0,1.0,3.0,4,0,0
5724,5225,6,109.0,1.0,5.0,0,0,0
5725,5226,1,99.0,0.0,6.0,0,0,0
5726,5227,2,103.0,2.0,2.0,9,0,0
5727,5228,5,90.0,2.0,2.0,1,1,0
5728,5229,6,39.0,1.0,3.0,8,1,0
5729,5230,2,64.0,2.0,3.0,5,0,0
5730,5231,2,111.0,0.0,4.0,5,0,0
5731,5233,6,162.0,8.0,13.0,3,1,1
5732,5234,6,95.0,1.0,2.0,9,0,0
5733,5235,4,72.0,1.0,2.0,8,0,0
5734,5236,0,100.0,2.0,4.0,0,1,0
5735,5237,1,141.0,5.0,13.0,6,0,1
5736,5238,1,75.0,0.0,3.0,5,0,0
5737,5239,4,183.0,5.0,13.0,35,0,1
5738,5240,4,66.0,1.0,1.0,0,1,0
5739,5241,7,98.0,1.0,6.0,8,0,0
5740,5242,1,91.0,1.0,1.0,4,0,0
5741,5244,4,58.0,1.0,4.0,4,0,0
5742,5245,6,160.0,9.0,6.0,6,0,1
5743,5246,4,96.0,0.0,3.0,7,0,0
5744,5247,1,131.0,0.0,2.0,7,0,0
5745,5248,7,69.0,0.0,1.0,8,1,0
5746,5249,3,144.0,5.0,19.0,26,1,1
5747,5250,1,97.0,3.0,0.0,0,0,0
5748,5251,7,199.0,4.0,14.0,2,0,1
5749,5252,2,86.0,0.0,0.0,1,1,0
5750,5253,4,87.0,0.0,4.0,5,0,0
5751,5255,1,105.0,0.0,5.0,2,1,0
5752,5256,7,205.0,7.0,14.0,21,0,1
5753,5257,2,178.0,1.0,7.0,20,0,1
5754,5258,6,150.0,3.0,19.0,4,1,1
5755,5259,4,75.0,1.0,4.0,0,0,0
5756,5260,1,100.0,1.0,4.0,6,0,0
5757,5261,4,225.0,3.0,19.0,55,0,1
5758,5262,7,130.0,0.0,0.0,9,0,0
5759,5263,7,64.0,0.0,3.0,0,0,0
5760,5264,0,91.0,2.0,6.0,1,0,0
5761,5266,7,119.0,0.0,2.0,1,0,0
5762,5267,5,100.0,1.0,2.0,9,0,0
5763,5268,0,69.0,1.0,4.0,2,0,0
5764,5269,6,63.0,1.0,2.0,1,0,0
5765,5270,1,83.0,1.0,6.0,9,1,0
5766,5271,5,84.0,1.0,1.0,1,0,0
5767,5272,4,76.0,2.0,6.0,8,0,0
5768,5273,5,67.0,2.0,2.0,1,0,0
5769,5274,1,175.0,4.0,15.0,39,1,1
5770,5275,0,58.0,2.0,2.0,4,0,0
5771,5277,0,200.0,5.0,21.0,16,0,1
5772,5278,0,210.0,2.0,18.0,23,0,1
5773,5279,0,68.0,1.0,2.0,2,0,0
5774,5280,7,133.0,7.0,12.0,34,0,1
5775,5281,4,72.0,1.0,2.0,5,0,0
5776,5282,6,200.0,5.0,15.0,4,0,1
5777,5283,4,85.0,0.0,1.0,2,0,0
5778,5284,5,103.0,1.0,2.0,6,0,0
5779,5285,5,210.0,7.0,21.0,31,1,1
5780,5286,0,52.0,1.0,2.0,7,0,0
5781,5288,6,63.0,1.0,4.0,8,0,0
5782,5289,1,184.0,3.0,11.0,30,0,1
5783,5290,2,76.0,0.0,2.0,9,0,0
5784,5291,6,124.0,0.0,3.0,2,1,0
5785,5292,5,88.0,0.0,1.0,0,0,0
5786,5293,1,45.0,0.0,2.0,9,0,0
5787,5294,0,96.0,1.0,1.0,6,1,0
5788,5295,6,126.0,0.0,4.0,1,0,0
5789,5296,0,107.0,4.0,4.0,5,0,0
5790,5297,2,44.0,0.0,2.0,5,0,0
5791,5299,5,80.0,0.0,2.0,3,0,0
5792,5300,5,243.0,4.0,18.0,10,1,1
5793,5301,4,76.0,2.0,6.0,6,1,0
5794,5302,1,72.0,1.0,1.0,5,0,0
5795,5303,2,88.0,0.0,2.0,3,1,0
5796,5304,0,47.0,0.0,4.0,2,1,0
5797,5305,7,217.0,2.0,15.0,29,1,1
5798,5306,6,85.0,0.0,6.0,0,1,0
5799,5307,1,163.0,6.0,8.0,3,0,1
5800,5308,5,97.0,1.0,4.0,6,0,0
5801,5311,4,56.0,1.0,4.0,3,0,0
5802,5312,7,178.0,4.0,19.0,0,0,1
5803,5313,5,54.0,1.0,5.0,4,0,0
5804,5314,1,41.0,2.0,4.0,5,0,0
5805,5315,7,88.0,2.0,6.0,8,0,0
5806,5316,1,49.0,1.0,2.0,3,0,0
5807,5317,1,143.0,0.0,1.0,5,0,0
5808,5318,5,192.0,10.0,20.0,35,1,1
5809,5319,4,117.0,0.0,2.0,0,1,0
5810,5320,3,47.0,2.0,7.0,8,0,0
5811,5322,2,83.0,1.0,0.0,1,0,0
5812,5323,0,56.0,2.0,0.0,8,0,0
5813,5324,1,42.0,0.0,3.0,2,1,0
5814,5325,3,78.0,2.0,1.0,1,0,0
5815,5326,3,78.0,2.0,1.0,2,0,0
5816,5327,3,210.0,6.0,17.0,10,1,1
5817,5328,1,110.0,1.0,3.0,2,0,0
5818,5329,5,163.0,2.0,18.0,23,1,1
5819,5330,2,186.0,4.0,19.0,25,1,1
5820,5331,2,87.0,2.0,3.0,9,1,0
5821,5333,2,188.0,8.0,17.0,34,1,1
5822,5334,6,90.0,1.0,1.0,3,0,0
5823,5335,0,77.0,0.0,2.0,3,0,0
5824,5336,1,76.0,1.0,3.0,8,0,0
5825,5337,7,101.0,1.0,7.0,1,1,0
5826,5338,2,177.0,2.0,17.0,37,0,1
5827,5339,5,182.0,7.0,13.0,0,1,1
5828,5340,0,98.0,0.0,3.0,9,0,0
5829,5341,0,189.0,10.0,14.0,7,1,1
5830,5342,3,49.0,0.0,4.0,9,0,0
5831,5344,3,103.0,0.0,1.0,3,0,0
5832,5345,6,38.0,0.0,6.0,9,0,0
5833,5346,0,72.0,0.0,3.0,2,0,0
5834,5347,4,71.0,1.0,4.0,7,0,0
5835,5348,5,84.0,2.0,6.0,8,0,0
5836,5349,6,65.0,1.0,3.0,2,1,0
5837,5350,7,92.0,0.0,1.0,3,0,0
5838,5351,7,146.0,4.0,16.0,23,0,1
5839,5352,4,132.0,3.0,6.0,21,0,1
5840,5353,2,65.0,0.0,4.0,8,1,0
5841,5355,3,166.0,9.0,21.0,45,0,1
5842,5356,5,105.0,0.0,2.0,2,0,0
5843,5357,5,58.0,5.0,1.0,1,0,0
5844,5358,6,211.0,5.0,15.0,19,0,1
5845,5359,6,76.0,1.0,2.0,0,0,0
5846,5360,7,74.0,0.0,2.0,2,0,0
5847,5361,4,89.0,0.0,2.0,3,1,0
5848,5362,6,91.0,1.0,3.0,6,0,0
5849,5363,3,74.0,0.0,3.0,4,0,0
5850,5364,1,163.0,4.0,12.0,18,0,1
5851,5366,0,69.0,0.0,3.0,8,0,0
5852,5367,1,228.0,6.0,12.0,50,0,1
5853,5368,0,173.0,1.0,18.0,59,1,1
5854,5369,1,75.0,0.0,5.0,2,0,0
5855,5370,0,164.0,6.0,18.0,39,0,1
5856,5371,6,56.0,0.0,3.0,1,0,0
5857,5372,2,86.0,0.0,5.0,3,0,0
5858,5373,7,95.0,0.0,2.0,0,0,0
5859,5374,7,102.0,1.0,1.0,0,0,0
5860,5375,2,66.0,0.0,4.0,7,0,0
5861,5377,5,219.0,7.0,15.0,41,0,1
5862,5378,0,69.0,2.0,1.0,3,0,0
5863,5379,6,99.0,1.0,3.0,0,0,0
5864,5380,5,47.0,0.0,4.0,4,1,0
5865,5381,4,108.0,0.0,3.0,9,0,0
5866,5382,1,122.0,1.0,7.0,3,0,0
5867,5383,3,200.0,1.0,14.0,9,1,1
5868,5384,0,46.0,2.0,4.0,3,0,0
5869,5385,2,200.0,5.0,10.0,7,1,1
5870,5386,5,26.0,1.0,3.0,2,1,0
5871,5388,2,225.0,4.0,16.0,5,1,1
5872,5389,4,68.0,0.0,2.0,1,0,0
5873,5390,2,149.0,2.0,13.0,2,0,1
5874,5391,1,59.0,0.0,9.0,0,0,0
5875,5392,4,194.0,5.0,8.0,59,1,1
5876,5393,3,57.0,1.0,3.0,2,0,0
5877,5394,6,58.0,2.0,4.0,4,1,0
5878,5395,3,95.0,2.0,3.0,0,1,0
5879,5396,7,191.0,4.0,18.0,2,1,1
5880,5397,1,163.0,5.0,15.0,28,0,1
5881,5399,3,103.0,0.0,1.0,7,0,0
5882,5400,4,181.0,1.0,8.0,52,0,1
5883,5401,0,95.0,0.0,3.0,1,0,0
5884,5402,0,166.0,8.0,15.0,33,0,1
5885,5403,7,82.0,0.0,6.0,4,0,0
5886,5404,7,63.0,1.0,3.0,6,1,0
5887,5405,2,41.0,1.0,0.0,3,0,0
5888,5406,3,59.0,0.0,1.0,2,0,0
5889,5407,6,178.0,5.0,10.0,15,0,1
5890,5408,0,184.0,4.0,17.0,27,1,1
5891,5410,4,109.0,0.0,6.0,4,0,0
5892,5411,3,68.0,2.0,5.0,9,1,0
5893,5412,5,85.0,0.0,3.0,2,0,0
5894,5413,1,81.0,3.0,1.0,1,1,0
5895,5414,7,136.0,6.0,17.0,59,1,1
5896,5415,3,69.0,1.0,0.0,0,0,0
5897,5416,7,85.0,0.0,1.0,2,0,0
5898,5417,2,192.0,2.0,16.0,10,1,1
5899,5418,5,192.0,5.0,10.0,41,0,1
5900,5419,2,89.0,1.0,6.0,4,0,0
5901,5422,2,56.0,1.0,4.0,8,0,0
5902,5423,1,47.0,3.0,4.0,9,0,0
5903,5424,0,70.0,1.0,3.0,1,0,0
5904,5425,7,61.0,0.0,4.0,6,1,0
5905,5426,4,200.0,5.0,11.0,39,0,1
5906,5427,1,79.0,0.0,2.0,8,0,0
5907,5428,7,107.0,1.0,2.0,8,0,0
5908,5429,5,58.0,0.0,6.0,7,0,0
5909,5430,1,210.0,5.0,20.0,4,0,1
5910,5431,6,64.0,2.0,4.0,3,0,0
5911,5433,6,87.0,3.0,2.0,1,0,0
5912,6972,7,94.0,2.0,3.0,7,1,0
5913,5434,2,99.0,3.0,2.0,5,0,0
5914,5435,0,70.0,3.0,3.0,2,1,0
5915,5436,2,207.0,1.0,14.0,46,0,1
5916,5437,6,111.0,0.0,4.0,1,1,0
5917,5438,7,105.0,1.0,2.0,8,0,0
5918,5439,5,33.0,2.0,3.0,0,0,0
5919,5440,4,80.0,1.0,1.0,3,0,0
5920,5441,5,106.0,0.0,2.0,9,0,0
5921,5443,5,154.0,2.0,10.0,51,0,1
5922,5444,3,118.0,1.0,4.0,3,0,0
5923,5445,3,179.0,7.0,12.0,57,1,1
5924,5446,7,78.0,0.0,2.0,7,0,0
5925,5447,7,61.0,0.0,5.0,8,0,0
5926,5448,6,91.0,0.0,3.0,7,0,0
5927,5449,0,71.0,1.0,5.0,5,0,0
5928,5450,3,111.0,1.0,0.0,4,0,0
5929,5451,1,94.0,1.0,5.0,0,0,0
5930,5452,6,106.0,1.0,0.0,0,1,0
5931,5454,1,57.0,0.0,1.0,0,1,0
5932,5455,1,198.0,6.0,14.0,18,0,1
5933,5456,1,36.0,2.0,3.0,2,0,0
5934,5457,4,109.0,1.0,2.0,2,0,0
5935,5458,5,59.0,1.0,0.0,1,0,0
5936,5459,4,62.0,0.0,3.0,9,0,0
5937,5460,1,123.0,2.0,1.0,6,0,0
5938,5461,2,94.0,2.0,1.0,6,0,0
5939,5462,4,184.0,7.0,14.0,17,1,1
5940,5463,5,52.0,2.0,4.0,9,1,0
5941,5465,3,50.0,0.0,1.0,9,1,0
5942,5466,2,74.0,0.0,4.0,3,0,0
5943,5467,1,155.0,6.0,16.0,41,0,1
5944,5468,2,116.0,1.0,7.0,2,1,0
5945,5469,7,101.0,0.0,4.0,9,0,0
5946,5470,4,39.0,1.0,2.0,5,0,0
5947,5471,0,107.0,1.0,2.0,7,0,0
5948,5472,7,63.0,1.0,3.0,8,0,0
5949,5473,6,171.0,1.0,22.0,24,1,1
5950,5474,6,85.0,0.0,6.0,4,1,0
5951,5476,6,80.0,1.0,2.0,9,0,0
5952,5477,7,105.0,0.0,4.0,2,0,0
5953,5478,5,57.0,2.0,5.0,9,0,0
5954,5479,7,63.0,0.0,8.0,8,0,0
5955,5480,7,104.0,0.0,4.0,8,1,0
5956,5481,7,198.0,8.0,11.0,4,0,1
5957,5482,7,123.0,9.0,18.0,31,0,1
